state,date,max_temp,mean_temp,min_temp,mean_humidity,mean_wind,total_rain,mean_pressure,peak_demand,mean_demand,mean_price
QLD1,2011-03-20,25.6,23.0625,20.9,88.20833333333333,4.3625,32.6,1006.24375,6564.48,5573.4325,55.63625
QLD1,2011-03-21,30.6,25.702083333333334,22.3,79.0,3.4333333333333336,1.2,1003.6729166666668,7565.09,6397.450625,33.000625
QLD1,2011-03-22,34.4,28.16875,23.2,66.25,5.25,0.0,1002.1999999999999,8168.63,6756.987083333333,43.34
QLD1,2011-03-23,32.2,26.916666666666668,19.7,54.0625,5.516666666666667,0.0,1004.975,7827.74,6577.125625000001,33.533541666666665
QLD1,2011-03-24,30.6,25.06041666666667,19.1,52.875,5.745833333333334,0.0,1007.9395833333333,7479.26,6398.927291666667,30.450208333333332
QLD1,2011-03-25,29.6,23.495833333333334,16.4,51.375,5.670833333333333,0.0,1010.1770833333334,7042.28,6113.754375,29.431250000000002
QLD1,2011-03-26,28.0,23.360416666666666,19.2,58.229166666666664,7.8125,0.0,1014.3166666666666,6317.95,5668.672916666666,22.58791666666667
QLD1,2011-03-27,26.6,22.789583333333336,19.5,63.083333333333336,8.802083333333334,0.0,1018.99375,6292.76,5426.108333333334,22.7175
QLD1,2011-03-28,26.3,21.65416666666667,18.3,72.3125,6.320833333333333,5.4,1021.4395833333333,6855.38,5972.844583333333,25.872500000000002
QLD1,2011-03-29,26.4,22.677083333333332,19.3,71.6875,6.029166666666666,6.0,1020.8895833333332,6867.35,6039.1170833333335,23.493125000000003
QLD1,2011-03-30,21.9,20.604166666666668,20.0,88.45833333333333,3.6875,15.6,1019.0104166666666,6866.62,6006.49875,24.63875
QLD1,2011-03-31,26.9,22.020833333333332,19.4,82.10416666666667,3.6916666666666664,16.0,1018.9208333333332,6902.64,6035.57125,21.742083333333337
QLD1,2011-04-01,26.5,21.59375,18.9,80.16666666666667,4.552083333333333,5.6,1020.3479166666666,6781.06,5912.170208333333,24.650625
QLD1,2011-04-02,28.7,22.8,17.8,72.72916666666667,3.5541666666666667,4.6,1018.6583333333333,6203.32,5450.888333333333,23.249791666666667
QLD1,2011-04-03,25.6,21.056250000000002,18.1,75.47916666666667,5.458333333333333,0.8,1020.9125,6256.73,5277.130833333334,22.144375
QLD1,2011-04-04,26.8,21.808333333333334,17.3,66.54166666666667,7.050000000000001,0.0,1021.9666666666667,6669.79,5795.16875,24.828541666666666
QLD1,2011-04-05,25.2,20.462500000000002,17.9,72.14583333333333,6.8500000000000005,1.0,1023.1062499999999,6582.31,5784.739166666666,26.373541666666668
QLD1,2011-04-06,25.7,20.545833333333334,16.6,68.9375,7.454166666666667,1.0,1023.2458333333334,6505.45,5708.646874999999,24.93104166666667
QLD1,2011-04-07,24.8,20.685416666666665,17.2,71.10416666666667,7.4875,1.2,1023.8354166666667,6706.45,5797.256875,24.57625
QLD1,2011-04-08,22.9,19.058333333333334,17.4,84.70833333333333,4.729166666666667,13.4,1024.55,6458.15,5784.463958333334,25.96291666666667
QLD1,2011-04-09,25.2,20.29375,16.8,73.04166666666667,5.533333333333334,5.0,1022.0770833333332,6134.68,5418.5512499999995,27.108541666666667
QLD1,2011-04-10,26.6,20.885416666666668,15.5,73.75,3.8249999999999997,0.0,1016.4770833333333,6283.66,5275.450625,23.466041666666666
QLD1,2011-04-11,27.7,21.272916666666667,17.5,77.77083333333333,3.216666666666667,7.6,1012.4333333333334,6790.88,5860.745625,26.842291666666668
QLD1,2011-04-12,26.8,21.431250000000002,17.5,72.60416666666667,3.9916666666666667,7.6,1014.6062499999999,6692.03,5865.400624999999,24.925208333333334
QLD1,2011-04-13,28.4,21.304166666666667,15.6,66.35416666666667,3.295833333333333,0.0,1015.4812499999999,6793.02,5877.718124999999,23.4025
QLD1,2011-04-14,28.5,22.539583333333336,17.4,71.35416666666667,3.733333333333334,0.0,1012.8000000000001,6868.73,5914.956666666666,25.456458333333334
QLD1,2011-04-15,27.9,22.022916666666664,17.9,74.33333333333333,4.0,0.0,1012.9250000000001,6686.54,5860.2725,28.97854166666667
QLD1,2011-04-16,22.8,19.90625,18.4,82.60416666666667,3.25,2.0,1014.3312500000001,6010.34,5350.06375,30.440625
QLD1,2011-04-17,24.6,20.452083333333334,17.5,75.22916666666667,5.0625,0.6,1017.2479166666667,6164.56,5194.018125,27.23875
QLD1,2011-04-18,20.6,18.975510204081633,17.9,90.16326530612245,4.779591836734694,16.0,1018.3102040816326,6743.64,5747.012916666667,27.66125
QLD1,2011-04-19,24.3,20.54375,18.2,84.14583333333333,4.433333333333334,16.2,1018.1854166666667,6700.78,5766.985,28.765
QLD1,2011-04-20,26.0,21.70625,18.9,79.10416666666667,4.333333333333333,2.6,1017.5604166666667,6613.89,5809.217916666667,25.588125
QLD1,2011-04-21,28.5,22.47083333333333,19.1,76.79166666666667,2.9916666666666667,0.2,1013.9812499999999,6638.13,5886.995208333334,25.271874999999998
QLD1,2011-04-22,28.4,21.53125,18.6,81.1875,3.3208333333333333,0.0,1012.90625,5970.26,5180.0075,22.600416666666664
QLD1,2011-04-23,27.6,21.78125,17.5,78.375,4.208333333333333,0.0,1016.0333333333333,6007.55,5268.958125,21.812916666666666
QLD1,2011-04-24,26.4,22.175,18.0,71.6875,5.158333333333333,0.0,1020.0416666666666,5874.4,5089.888333333333,22.23625
QLD1,2011-04-25,24.7,21.210416666666667,18.4,67.97916666666667,5.7875000000000005,0.0,1021.6770833333334,6005.65,5143.99625,23.323333333333334
QLD1,2011-04-26,25.1,19.477083333333333,16.5,79.5625,6.133333333333333,6.8,1021.7895833333333,6346.86,5300.346875,23.386666666666667
QLD1,2011-04-27,21.3,18.0625,15.9,84.5,7.308333333333334,7.2,1021.2354166666668,6804.67,5729.620416666668,22.99625
QLD1,2011-04-28,22.2,18.462500000000002,16.1,81.97916666666667,5.116666666666666,15.4,1019.4208333333332,6796.41,5776.8845833333335,21.891666666666666
QLD1,2011-04-29,24.6,19.258333333333333,16.4,78.08333333333333,6.329166666666667,12.2,1017.5354166666666,6597.24,5753.0685416666665,24.244583333333335
QLD1,2011-04-30,25.3,19.712500000000002,15.7,75.64583333333333,5.079166666666667,12.4,1015.8958333333334,6066.62,5306.086666666667,26.47
QLD1,2011-05-01,26.3,19.479166666666668,14.7,70.6875,3.775,0.2,1013.9499999999999,6031.14,5121.523125000001,24.488125
QLD1,2011-05-02,27.5,19.40625,14.2,73.5625,2.9583333333333335,0.0,1013.6687499999999,6311.32,5158.631875,24.32104166666667
